t,aerospike,bell
26.25,11403.62029,10861.00056
26.26,11406.69242,10863.86974
26.27,11409.76318,10866.73758
26.28,11412.83259,10869.60406
26.29,11415.90063,10872.46919
26.3,11418.96731,10875.33298
26.31,11422.03264,10878.19541
26.32,11425.09661,10881.05649
26.33,11428.15922,10883.91623
26.34,11431.22048,10886.77461
26.35,11434.28037,10889.63165
26.36,11437.33891,10892.48734
26.37,11440.3961,10895.34168
26.38,11443.45193,10898.19468
26.39,11446.5064,10901.04633
26.4,11449.55952,10903.89663
26.41,11452.61128,10906.74559
26.42,11455.66169,10909.5932
26.43,11458.71075,10912.43947
26.44,11461.75845,10915.28439
26.45,11464.8048,10918.12797
26.46,11467.8498,10920.97021
26.47,11470.89345,10923.81111
26.48,11473.93574,10926.65066
26.49,11476.97669,10929.48888
26.5,11480.01628,10932.32576
26.51,11483.05452,10935.1613
26.52,11486.09142,10937.9955
26.53,11489.12696,10940.82837
26.54,11492.16115,10943.6599
26.55,11495.194,10946.4901
26.56,11498.2255,10949.31897
26.57,11501.25565,10952.1465
26.58,11504.28445,10954.97271
26.59,11507.3119,10957.79758
26.6,11510.33801,10960.62112
26.61,11513.36278,10963.44334
26.62,11516.38619,10966.26423
26.63,11519.40826,10969.08379
26.64,11522.42899,10971.90202
26.65,11525.44837,10974.71893
26.66,11528.46641,10977.53452
26.67,11531.4831,10980.34878
26.68,11534.49846,10983.16173
26.69,11537.51246,10985.97335
26.7,11540.52513,10988.78365
26.71,11543.53645,10991.59263
26.72,11546.54643,10994.40029
26.73,11549.55507,10997.20664
26.74,11552.56237,11000.01166
26.75,11555.56833,11002.81537
26.76,11558.57295,11005.61777
26.77,11561.57623,11008.41885
26.78,11564.57817,11011.21862
26.79,11567.57877,11014.01708
26.8,11570.57803,11016.81423
26.81,11573.57595,11019.61006
26.82,11576.57254,11022.40459
26.83,11579.56779,11025.1978
26.84,11582.5617,11027.98971
26.85,11585.55427,11030.78031
26.86,11588.54551,11033.56961
26.87,11591.53541,11036.35759
26.88,11594.52398,11039.14428
26.89,11597.51122,11041.92966
26.9,11600.49711,11044.71374
26.91,11603.48168,11047.49651
26.92,11606.46491,11050.27798
26.93,11609.4468,11053.05816
26.94,11612.42737,11055.83703
26.95,11615.4066,11058.61461
26.96,11618.3845,11061.39088
26.97,11621.36107,11064.16586
26.98,11624.3363,11066.93955
26.99,11627.31021,11069.71193
27,11630.28278,11072.48303
27.01,11633.25402,11075.25283
27.02,11636.22394,11078.02133
27.03,11639.19252,11080.78855
27.04,11642.15978,11083.55447
27.05,11645.12571,11086.3191
27.06,11648.0903,11089.08245
27.07,11651.05357,11091.8445
27.08,11654.01552,11094.60527
27.09,11656.97613,11097.36474
27.1,11659.93542,11100.12293
27.11,11662.89338,11102.87984
27.12,11665.85002,11105.63546
27.13,11668.80533,11108.3898
27.14,11671.75932,11111.14285
27.15,11674.71198,11113.89462
27.16,11677.66331,11116.64511
27.17,11680.61333,11119.39432
27.18,11683.56201,11122.14225
27.19,11686.50938,11124.8889
27.2,11689.45542,11127.63427
27.21,11692.40014,11130.37837
27.22,11695.34354,11133.12119
27.23,11698.28561,11135.86273
27.24,11701.22637,11138.603
27.25,11704.1658,11141.342
27.26,11707.10391,11144.07972
27.27,11710.04071,11146.81618
27.28,11712.97618,11149.55136
27.29,11715.91033,11152.28527
27.3,11718.84316,11155.01791
27.31,11721.77468,11157.74929
27.32,11724.70487,11160.47939
27.33,11727.63375,11163.20823
27.34,11730.56131,11165.93581
27.35,11733.48756,11168.66212
27.36,11736.41248,11171.38716
27.37,11739.33609,11174.11095
27.38,11742.25839,11176.83347
27.39,11745.17936,11179.55473
27.4,11748.09903,11182.27473
27.41,11751.01737,11184.99347
27.42,11753.93441,11187.71095
27.43,11756.85013,11190.42717
27.44,11759.76453,11193.14214
27.45,11762.67762,11195.85585
27.46,11765.5894,11198.5683
27.47,11768.49986,11201.2795
27.48,11771.40902,11203.98945
27.49,11774.31686,11206.69814
27.5,11777.22339,11209.40558
27.51,11780.1286,11212.11177
27.52,11783.03251,11214.81671
27.53,11785.93511,11217.5204
27.54,11788.83639,11220.22284
27.55,11791.73637,11222.92403
27.56,11794.63503,11225.62398
27.57,11797.53239,11228.32268
27.58,11800.42844,11231.02013
27.59,11803.32318,11233.71634
27.6,11806.21661,11236.4113
27.61,11809.10874,11239.10503
27.62,11811.99955,11241.79751
27.63,11814.88906,11244.48874
27.64,11817.77727,11247.17874
27.65,11820.66417,11249.8675
27.66,11823.54976,11252.55502
27.67,11826.43404,11255.2413
27.68,11829.31703,11257.92634
27.69,11832.1987,11260.61014
27.7,11835.07907,11263.29271
27.71,11837.95814,11265.97405
27.72,11840.83591,11268.65415
27.73,11843.71237,11271.33301
27.74,11846.58753,11274.01065
27.75,11849.46138,11276.68705
27.76,11852.33393,11279.36222
27.77,11855.20519,11282.03616
27.78,11858.07514,11284.70887
27.79,11860.94378,11287.38035
27.8,11863.81113,11290.0506
27.81,11866.67718,11292.71962
27.82,11869.54193,11295.38742
27.83,11872.40537,11298.05399
27.84,11875.26752,11300.71934
27.85,11878.12837,11303.38346
27.86,11880.98792,11306.04636
27.87,11883.84618,11308.70804
27.88,11886.70313,11311.36849
27.89,11889.55879,11314.02772
27.9,11892.41315,11316.68573
27.91,11895.26621,11319.34252
27.92,11898.11798,11321.99809
27.93,11900.96845,11324.65243
27.94,11903.81762,11327.30556
27.95,11906.6655,11329.95747
27.96,11909.51208,11332.60815
27.97,11912.35737,11335.25762
27.98,11915.20136,11337.90587
27.99,11918.04407,11340.5529
28,11920.88547,11343.19871
28.01,11923.72558,11345.84331
28.02,11926.56441,11348.48668
28.03,11929.40193,11351.12884
28.04,11932.23817,11353.76978
28.05,11935.07312,11356.40951
28.06,11937.90678,11359.04801
28.07,11940.73914,11361.68531
28.08,11943.57023,11364.32138
28.09,11946.40002,11366.95624
28.1,11949.22853,11369.58989
28.11,11952.05575,11372.22232
28.12,11954.88168,11374.85353
28.13,11957.70633,11377.48354
28.14,11960.5297,11380.11232
28.15,11963.35179,11382.7399
28.16,11966.17259,11385.36626
28.17,11968.99212,11387.99141
28.18,11971.81036,11390.61534
28.19,11974.62732,11393.23806
28.2,11977.443,11395.85957
28.21,11980.25741,11398.47987
28.22,11983.07054,11401.09896
28.23,11985.88239,11403.71684
28.24,11988.69296,11406.3335
28.25,11991.50226,11408.94895
28.26,11994.31029,11411.5632
28.27,11997.11704,11414.17623
28.28,11999.92252,11416.78806
28.29,12002.72673,11419.39867
28.3,12005.52966,11422.00808
28.31,12008.33133,11424.61628
28.32,12011.13172,11427.22327
28.33,12013.93084,11429.82905
28.34,12016.7287,11432.43362
28.35,12019.52529,11435.03698
28.36,12022.32061,11437.63914
28.37,12025.11466,11440.24009
28.38,12027.90745,11442.83984
28.39,12030.69898,11445.43838
28.4,12033.48924,11448.03571
28.41,12036.27823,11450.63184
28.42,12039.06597,11453.22676
28.43,12041.85244,11455.82047
28.44,12044.63765,11458.41299
28.45,12047.42159,11461.00429
28.46,12050.20428,11463.59439
28.47,12052.98571,11466.18329
28.48,12055.76588,11468.77099
28.49,12058.54479,11471.35748
28.5,12061.32245,11473.94277
28.51,12064.09885,11476.52686
28.52,12066.87399,11479.10974
28.53,12069.64788,11481.69142
28.54,12072.42051,11484.2719
28.55,12075.19189,11486.85118
28.56,12077.96202,11489.42925
28.57,12080.73089,11492.00613
28.58,12083.49851,11494.58181
28.59,12086.26488,11497.15628
28.6,12089.03,11499.72955
28.61,12091.79387,11502.30163
28.62,12094.55649,11504.8725
28.63,12097.31787,11507.44218
28.64,12100.07799,11510.01066
28.65,12102.83687,11512.57794
28.66,12105.5945,11515.14402
28.67,12108.35089,11517.7089
28.68,12111.10603,11520.27258
28.69,12113.85993,11522.83507
28.7,12116.61258,11525.39636
28.71,12119.36399,11527.95645
28.72,12122.11416,11530.51535
28.73,12124.86309,11533.07305
28.74,12127.61077,11535.62955
28.75,12130.35722,11538.18486
28.76,12133.10242,11540.73897
28.77,12135.84639,11543.29189
28.78,12138.58912,11545.84361
28.79,12141.33061,11548.39413
28.8,12144.07086,11550.94347
28.81,12146.80988,11553.4916
28.82,12149.54766,11556.03855
28.83,12152.28421,11558.5843
28.84,12155.01953,11561.12885
28.85,12157.75361,11563.67222
28.86,12160.48646,11566.21439
28.87,12163.21808,11568.75537
28.88,12165.94847,11571.29515
28.89,12168.67763,11573.83374
28.9,12171.40555,11576.37115
28.91,12174.13226,11578.90736
28.92,12176.85773,11581.44238
28.93,12179.58197,11583.9762
28.94,12182.30499,11586.50884
28.95,12185.02678,11589.04029
28.96,12187.74735,11591.57054
28.97,12190.4667,11594.09961
28.98,12193.18482,11596.62749
28.99,12195.90171,11599.15417
29,12198.61739,11601.67967
29.01,12201.33184,11604.20398
29.02,12204.04508,11606.7271
29.03,12206.75709,11609.24903
29.04,12209.46788,11611.76978
29.05,12212.17746,11614.28933
29.06,12214.88581,11616.8077
29.07,12217.59295,11619.32488
29.08,12220.29888,11621.84087
29.09,12223.00358,11624.35568
29.1,12225.70708,11626.8693
29.11,12228.40935,11629.38174
29.12,12231.11042,11631.89298
29.13,12233.81027,11634.40305
29.14,12236.50891,11636.91192
29.15,12239.20633,11639.41962
29.16,12241.90255,11641.92612
29.17,12244.59755,11644.43144
29.18,12247.29135,11646.93558
29.19,12249.98393,11649.43854
29.2,12252.67531,11651.9403
29.21,12255.36548,11654.44089
29.22,12258.05444,11656.94029
29.23,12260.7422,11659.43851
29.24,12263.42875,11661.93555
29.25,12266.11409,11664.4314
29.26,12268.79823,11666.92607
29.27,12271.48117,11669.41956
29.28,12274.1629,11671.91187
29.29,12276.84343,11674.40299
29.3,12279.52276,11676.89294
29.31,12282.20089,11679.3817
29.32,12284.87782,11681.86928
29.33,12287.55354,11684.35568
29.34,12290.22807,11686.8409
29.35,12292.9014,11689.32494
29.36,12295.57353,11691.8078
29.37,12298.24447,11694.28948
29.38,12300.91421,11696.76999
29.39,12303.58275,11699.24931
29.4,12306.2501,11701.72745
29.41,12308.91625,11704.20442
29.42,12311.5812,11706.6802
29.43,12314.24497,11709.15481
29.44,12316.90754,11711.62824
29.45,12319.56892,11714.1005
29.46,12322.22911,11716.57157
29.47,12324.8881,11719.04147
29.48,12327.54591,11721.51019
29.49,12330.20253,11723.97774
29.5,12332.85795,11726.4441
29.51,12335.51219,11728.9093
29.52,12338.16524,11731.37331
29.53,12340.81711,11733.83615
29.54,12343.46778,11736.29782
29.55,12346.11727,11738.75831
29.56,12348.76557,11741.21762
29.57,12351.41269,11743.67576
29.58,12354.05861,11746.13273
29.59,12356.70336,11748.58852
29.6,12359.34691,11751.04314
29.61,12361.98928,11753.49658
29.62,12364.63047,11755.94885
29.63,12367.27047,11758.39994
29.64,12369.90928,11760.84987
29.65,12372.54691,11763.29862
29.66,12375.18336,11765.7462
29.67,12377.81862,11768.1926
29.68,12380.4527,11770.63783
29.69,12383.08559,11773.08189
29.7,12385.71731,11775.52478
29.71,12388.34783,11777.9665
29.72,12390.97718,11780.40705
29.73,12393.60534,11782.84642
29.74,12396.23232,11785.28463
29.75,12398.85812,11787.72166
29.76,12401.48274,11790.15753
29.77,12404.10618,11792.59222
29.78,12406.72843,11795.02574
29.79,12409.34951,11797.4581
29.8,12411.9694,11799.88928
29.81,12414.58811,11802.3193
29.82,12417.20565,11804.74814
29.83,12419.822,11807.17582
29.84,12422.43717,11809.60233
29.85,12425.05117,11812.02767
29.86,12427.66398,11814.45185
29.87,12430.27562,11816.87485
29.88,12432.88608,11819.29669
29.89,12435.49536,11821.71736
29.9,12438.10346,11824.13686
29.91,12440.71038,11826.5552
29.92,12443.31613,11828.97237
29.93,12445.9207,11831.38837
29.94,12448.52409,11833.80321
29.95,12451.1263,11836.21688
29.96,12453.72734,11838.62939
29.97,12456.3272,11841.04073
29.98,12458.92589,11843.4509
29.99,12461.5234,11845.85991
30,12464.11973,11848.26776
30.01,12466.71489,11850.67444
30.02,12469.30888,11853.07995
30.03,12471.90169,11855.4843
30.04,12474.49332,11857.88749
30.05,12477.08379,11860.28951
30.06,12479.67307,11862.69037
30.07,12482.26119,11865.09007
30.08,12484.84813,11867.48861
30.09,12487.43389,11869.88598
30.1,12490.01849,11872.28218
30.11,12492.60191,11874.67723
30.12,12495.18416,11877.07111
30.13,12497.76523,11879.46384
30.14,12500.34514,11881.8554
30.15,12502.92387,11884.2458
30.16,12505.50143,11886.63503
30.17,12508.07782,11889.02311
30.18,12510.65304,11891.41002
30.19,12513.22709,11893.79578
30.2,12515.79997,11896.18037
30.21,12518.37168,11898.56381
30.22,12520.94221,11900.94608
30.23,12523.51158,11903.3272
30.24,12526.07978,11905.70715
30.25,12528.64681,11908.08595
30.26,12531.21267,11910.46358
30.27,12533.77736,11912.84006
30.28,12536.34088,11915.21538
30.29,12538.90324,11917.58954
30.3,12541.46442,11919.96254
30.31,12544.02444,11922.33439
30.32,12546.58329,11924.70507
30.33,12549.14098,11927.0746
30.34,12551.69749,11929.44297
30.35,12554.25284,11931.81019
30.36,12556.80703,11934.17624
30.37,12559.36004,11936.54114
30.38,12561.91189,11938.90489
30.39,12564.46258,11941.26748
30.4,12567.0121,11943.62891
30.41,12569.56045,11945.98918
30.42,12572.10764,11948.3483
30.43,12574.65366,11950.70626
30.44,12577.19852,11953.06307
30.45,12579.74221,11955.41873
30.46,12582.28474,11957.77322
30.47,12584.82611,11960.12657
30.48,12587.36631,11962.47876
30.49,12589.90535,11964.82979
30.5,12592.44322,11967.17967
30.51,12594.97993,11969.5284
30.52,12597.51548,11971.87597
30.53,12600.04986,11974.22239
30.54,12602.58309,11976.56766
30.55,12605.11515,11978.91177
30.56,12607.64604,11981.25473
30.57,12610.17578,11983.59654
30.58,12612.70436,11985.93719
30.59,12615.23177,11988.2767
30.6,12617.75802,11990.61505
30.61,12620.28311,11992.95224
30.62,12622.80704,11995.28829
30.63,12625.32981,11997.62319
30.64,12627.85142,11999.95693
30.65,12630.37187,12002.28952
30.66,12632.89116,12004.62097
30.67,12635.40929,12006.95126
30.68,12637.92626,12009.2804
30.69,12640.44207,12011.60839
30.7,12642.95672,12013.93523
30.71,12645.47022,12016.26092
30.72,12647.98255,12018.58546
30.73,12650.49373,12020.90885
30.74,12653.00375,12023.2311
30.75,12655.51261,12025.55219
30.76,12658.02031,12027.87213
30.77,12660.52686,12030.19093
30.78,12663.03225,12032.50858
30.79,12665.53648,12034.82508
30.8,12668.03955,12037.14043
30.81,12670.54147,12039.45463
30.82,12673.04223,12041.76769
30.83,12675.54184,12044.07959
30.84,12678.04029,12046.39035
30.85,12680.53758,12048.69997
30.86,12683.03372,12051.00843
30.87,12685.5287,12053.31575
30.88,12688.02253,12055.62193
30.89,12690.5152,12057.92695
30.9,12693.00672,12060.23083
30.91,12695.49709,12062.53357
30.92,12697.9863,12064.83516
30.93,12700.47435,12067.1356
30.94,12702.96125,12069.4349
30.95,12705.447,12071.73305
30.96,12707.9316,12074.03006
30.97,12710.41504,12076.32592
30.98,12712.89733,12078.62064
30.99,12715.37847,12080.91422
31,12717.85845,12083.20665
31.01,12720.33728,12085.49793
31.02,12722.81496,12087.78808
31.03,12725.29149,12090.07708
31.04,12727.76687,12092.36493
31.05,12730.24109,12094.65164
31.06,12732.71417,12096.93721
31.07,12735.18609,12099.22164
31.08,12737.65686,12101.50492
31.09,12740.12648,12103.78707
31.1,12742.59495,12106.06806
31.11,12745.06228,12108.34792
31.12,12747.52845,12110.62664
31.13,12749.99347,12112.90421
31.14,12752.45734,12115.18064
31.15,12754.92006,12117.45593
31.16,12757.38164,12119.73008
31.17,12759.84206,12122.00309
31.18,12762.30133,12124.27496
31.19,12764.75946,12126.54568
31.2,12767.21644,12128.81527
31.21,12769.67227,12131.08372
31.22,12772.12695,12133.35102
31.23,12774.58049,12135.61719
31.24,12777.03288,12137.88222
31.25,12779.48412,12140.1461
31.26,12781.93421,12142.40885
31.27,12784.38316,12144.67046
31.28,12786.83095,12146.93093
31.29,12789.27761,12149.19026
31.3,12791.72311,12151.44845
31.31,12794.16747,12153.70551
31.32,12796.61069,12155.96142
31.33,12799.05276,12158.2162
31.34,12801.49368,12160.46984
31.35,12803.93346,12162.72234
31.36,12806.37209,12164.97371
31.37,12808.80958,12167.22394
31.38,12811.24592,12169.47303
31.39,12813.68112,12171.72098
31.4,12816.11517,12173.9678
31.41,12818.54808,12176.21348
31.42,12820.97985,12178.45802
31.43,12823.41047,12180.70143
31.44,12825.83995,12182.9437
31.45,12828.26828,12185.18483
31.46,12830.69547,12187.42483
31.47,12833.12152,12189.66369
31.48,12835.54643,12191.90142
31.49,12837.97019,12194.13802
31.5,12840.39281,12196.37347
31.51,12842.81429,12198.6078
31.52,12845.23463,12200.84099
31.53,12847.65382,12203.07304
31.54,12850.07187,12205.30396
31.55,12852.48879,12207.53375
31.56,12854.90456,12209.7624
31.57,12857.31918,12211.98992
31.58,12859.73267,12214.2163
31.59,12862.14502,12216.44155
31.6,12864.55623,12218.66567
31.61,12866.96629,12220.88865
31.62,12869.37522,12223.11051
31.63,12871.78301,12225.33123
31.64,12874.18965,12227.55081
31.65,12876.59516,12229.76927
31.66,12878.99953,12231.98659
31.67,12881.40276,12234.20278
31.68,12883.80485,12236.41784
31.69,12886.2058,12238.63176
31.7,12888.60561,12240.84456
31.71,12891.00429,12243.05622
31.72,12893.40182,12245.26675
31.73,12895.79822,12247.47616
31.74,12898.19348,12249.68443
31.75,12900.5876,12251.89157
31.76,12902.98059,12254.09758
31.77,12905.37243,12256.30246
31.78,12907.76314,12258.5062
31.79,12910.15272,12260.70882
31.8,12912.54115,12262.91031
31.81,12914.92845,12265.11067
31.82,12917.31462,12267.3099
31.83,12919.69964,12269.508
31.84,12922.08354,12271.70498
31.85,12924.46629,12273.90082
31.86,12926.84791,12276.09553
31.87,12929.2284,12278.28912
31.88,12931.60775,12280.48158
31.89,12933.98596,12282.67291
31.9,12936.36304,12284.86311
31.91,12938.73898,12287.05218
31.92,12941.11379,12289.24013
31.93,12943.48747,12291.42694
31.94,12945.86001,12293.61263
31.95,12948.23142,12295.7972
31.96,12950.60169,12297.98063
31.97,12952.97083,12300.16294
31.98,12955.33884,12302.34413
31.99,12957.70572,12304.52418
32,12960.07146,12306.70311
32.01,12962.43606,12308.88091
32.02,12964.79954,12311.05759
32.03,12967.16188,12313.23314
32.04,12969.52309,12315.40757
32.05,12971.88317,12317.58087
32.06,12974.24212,12319.75305
32.07,12976.59993,12321.9241
32.08,12978.95661,12324.09402
32.09,12981.31216,12326.26282
32.1,12983.66658,12328.4305
32.11,12986.01987,12330.59705
32.12,12988.37203,12332.76247
32.13,12990.72306,12334.92677
32.14,12993.07295,12337.08995
32.15,12995.42172,12339.25201
32.16,12997.76935,12341.41294
32.17,13000.11586,12343.57274
32.18,13002.46124,12345.73143
32.19,13004.80548,12347.88899
32.2,13007.1486,12350.04543
32.21,13009.49058,12352.20074
32.22,13011.83144,12354.35493
32.23,13014.17117,12356.508
32.24,13016.50977,12358.65995
32.25,13018.84724,12360.81077
32.26,13021.18358,12362.96047
32.27,13023.5188,12365.10906
32.28,13025.85288,12367.25651
32.29,13028.18584,12369.40285
32.3,13030.51767,12371.54807
32.31,13032.84837,12373.69216
32.32,13035.17795,12375.83514
32.33,13037.50639,12377.97699
32.34,13039.83371,12380.11772
32.35,13042.15991,12382.25733
32.36,13044.48497,12384.39582
32.37,13046.80891,12386.53319
32.38,13049.13172,12388.66944
32.39,13051.45341,12390.80457
32.4,13053.77397,12392.93859
32.41,13056.09341,12395.07148
32.42,13058.41171,12397.20325
32.43,13060.7289,12399.3339
32.44,13063.04496,12401.46343
32.45,13065.35989,12403.59185
32.46,13067.67369,12405.71914
32.47,13069.98638,12407.84532
32.48,13072.29793,12409.97038
32.49,13074.60837,12412.09432
32.5,13076.91767,12414.21714
32.51,13079.22586,12416.33884
32.52,13081.53292,12418.45943
32.53,13083.83885,12420.5789
32.54,13086.14366,12422.69725
32.55,13088.44735,12424.81448
32.56,13090.74992,12426.9306
32.57,13093.05136,12429.0456
32.58,13095.35167,12431.15948
32.59,13097.65087,12433.27225
32.6,13099.94894,12435.38389
32.61,13102.24589,12437.49443
32.62,13104.54172,12439.60384
32.63,13106.83642,12441.71214
32.64,13109.13,12443.81933
32.65,13111.42246,12445.9254
32.66,13113.7138,12448.03035
32.67,13116.00402,12450.13419
32.68,13118.29311,12452.23691
32.69,13120.58109,12454.33851
32.7,13122.86794,12456.43901
32.71,13125.15367,12458.53838
32.72,13127.43828,12460.63664
32.73,13129.72177,12462.73379
32.74,13132.00414,12464.82982
32.75,13134.28539,12466.92474
32.76,13136.56552,12469.01855
32.77,13138.84453,12471.11124
32.78,13141.12242,12473.20282
32.79,13143.39919,12475.29328
32.8,13145.67484,12477.38263
32.81,13147.94937,12479.47087
32.82,13150.22278,12481.55799
32.83,13152.49507,12483.644
32.84,13154.76624,12485.7289
32.85,13157.0363,12487.81268
32.86,13159.30523,12489.89536
32.87,13161.57305,12491.97692
32.88,13163.83975,12494.05736
32.89,13166.10533,12496.1367
32.9,13168.36979,12498.21492
32.91,13170.63314,12500.29204
32.92,13172.89536,12502.36804
32.93,13175.15647,12504.44292
32.94,13177.41646,12506.5167
32.95,13179.67534,12508.58937
32.96,13181.9331,12510.66092
32.97,13184.18974,12512.73137
32.98,13186.44526,12514.8007
32.99,13188.69967,12516.86893
33,13190.95296,12518.93604
33.01,13193.20513,12521.00204
33.02,13195.45619,12523.06694
33.03,13197.70613,12525.13072
33.04,13199.95496,12527.19339
33.05,13202.20267,12529.25496
33.06,13204.44926,12531.31541
33.07,13206.69474,12533.37475
33.08,13208.93911,12535.43299
33.09,13211.18236,12537.49012
33.1,13213.42449,12539.54613
33.11,13215.66551,12541.60104
33.12,13217.90542,12543.65484
33.13,13220.14421,12545.70753
33.14,13222.38188,12547.75912
33.15,13224.61844,12549.80959
33.16,13226.85389,12551.85896
33.17,13229.08823,12553.90722
33.18,13231.32145,12555.95437
33.19,13233.55355,12558.00042
33.2,13235.78455,12560.04535
33.21,13238.01443,12562.08918
33.22,13240.24319,12564.1319
33.23,13242.47085,12566.17352
33.24,13244.69739,12568.21403
33.25,13246.92281,12570.25343
33.26,13249.14713,12572.29173
33.27,13251.37033,12574.32892
33.28,13253.59242,12576.365
33.29,13255.8134,12578.39998
33.3,13258.03327,12580.43385
33.31,13260.25202,12582.46661
33.32,13262.46967,12584.49827
33.33,13264.6862,12586.52883
33.34,13266.90162,12588.55828
33.35,13269.11593,12590.58662
33.36,13271.32913,12592.61386
33.37,13273.54121,12594.63999
33.38,13275.75219,12596.66502
33.39,13277.96206,12598.68895
33.4,13280.17081,12600.71177
33.41,13282.37846,12602.73348
33.42,13284.58499,12604.75409
33.43,13286.79042,12606.7736
33.44,13288.99473,12608.79201
33.45,13291.19794,12610.80931
33.46,13293.40003,12612.8255
33.47,13295.60102,12614.8406
33.48,13297.8009,12616.85459
33.49,13299.99966,12618.86747
33.5,13302.19732,12620.87926
33.51,13304.39387,12622.88994
33.52,13306.58931,12624.89951
33.53,13308.78364,12626.90799
33.54,13310.97687,12628.91536
33.55,13313.16898,12630.92163
33.56,13315.35999,12632.9268
33.57,13317.54989,12634.93087
33.58,13319.73868,12636.93383
33.59,13321.92637,12638.9357
33.6,13324.11294,12640.93646
33.61,13326.29841,12642.93612
33.62,13328.48277,12644.93468
33.63,13330.66603,12646.93214
33.64,13332.84817,12648.92849
33.65,13335.02922,12650.92375
33.66,13337.20915,12652.9179
33.67,13339.38798,12654.91096
33.68,13341.5657,12656.90291
33.69,13343.74231,12658.89377
33.7,13345.91782,12660.88352
33.71,13348.09222,12662.87217
33.72,13350.26552,12664.85973
33.73,13352.43771,12666.84618
33.74,13354.6088,12668.83154
33.75,13356.77878,12670.81579
33.76,13358.94765,12672.79895
33.77,13361.11542,12674.781
33.78,13363.28208,12676.76196
33.79,13365.44764,12678.74182
33.8,13367.6121,12680.72058
33.81,13369.77545,12682.69824
33.82,13371.93769,12684.67481
33.83,13374.09884,12686.65027
33.84,13376.25887,12688.62464
33.85,13378.41781,12690.59791
33.86,13380.57563,12692.57008
33.87,13382.73236,12694.54115
33.88,13384.88798,12696.51112
33.89,13387.0425,12698.48
33.9,13389.19592,12700.44778
33.91,13391.34823,12702.41446
33.92,13393.49944,12704.38005
33.93,13395.64954,12706.34454
33.94,13397.79855,12708.30793
33.95,13399.94645,12710.27023
33.96,13402.09325,12712.23143
33.97,13404.23894,12714.19153
33.98,13406.38353,12716.15053
33.99,13408.52703,12718.10844
34,13410.66942,12720.06526
34.01,13412.8107,12722.02098
34.02,13414.95089,12723.9756
34.03,13417.08997,12725.92913
34.04,13419.22796,12727.88156
34.05,13421.36484,12729.83289
34.06,13423.50062,12731.78313
34.07,13425.6353,12733.73228
34.08,13427.76888,12735.68033
34.09,13429.90136,12737.62729
34.1,13432.03274,12739.57315
34.11,13434.16301,12741.51792
34.12,13436.29219,12743.46159
34.13,13438.42027,12745.40417
34.14,13440.54724,12747.34565
34.15,13442.67312,12749.28604
34.16,13444.7979,12751.22534
34.17,13446.92158,12753.16354
34.18,13449.04415,12755.10065
34.19,13451.16563,12757.03667
34.2,13453.28601,12758.97159
34.21,13455.40529,12760.90542
34.22,13457.52347,12762.83815
34.23,13459.64056,12764.7698
34.24,13461.75654,12766.70035
34.25,13463.87143,12768.62981
34.26,13465.98521,12770.55817
34.27,13468.0979,12772.48544
34.28,13470.20949,12774.41163
34.29,13472.31999,12776.33671
34.3,13474.42938,12778.26071
34.31,13476.53768,12780.18362
34.32,13478.64488,12782.10543
34.33,13480.75098,12784.02615
34.34,13482.85598,12785.94578
34.35,13484.95989,12787.86432
34.36,13487.0627,12789.78177
34.37,13489.16442,12791.69812
34.38,13491.26503,12793.61339
34.39,13493.36455,12795.52756
34.4,13495.46298,12797.44065
34.41,13497.5603,12799.35264
34.42,13499.65654,12801.26355
34.43,13501.75167,12803.17336
34.44,13503.84571,12805.08208
34.45,13505.93865,12806.98971
34.46,13508.0305,12808.89626
34.47,13510.12125,12810.80171
34.48,13512.21091,12812.70607
34.49,13514.29947,12814.60935
34.5,13516.38693,12816.51153
34.51,13518.47331,12818.41263
34.52,13520.55858,12820.31263
34.53,13522.64276,12822.21155
34.54,13524.72585,12824.10938
34.55,13526.80784,12826.00612
34.56,13528.88874,12827.90177
34.57,13530.96854,12829.79633
34.58,13533.04725,12831.68981
34.59,13535.12486,12833.5822
34.6,13537.20138,12835.47349
34.61,13539.27681,12837.3637
34.62,13541.35114,12839.25283
34.63,13543.42438,12841.14086
34.64,13545.49653,12843.02781
34.65,13547.56758,12844.91367
34.66,13549.63754,12846.79844
34.67,13551.70641,12848.68213
34.68,13553.77418,12850.56472
34.69,13555.84087,12852.44624
34.7,13557.90646,12854.32666
34.71,13559.97095,12856.206
34.72,13562.03436,12858.08425
34.73,13564.09667,12859.96141
34.74,13566.15789,12861.83749
34.75,13568.21801,12863.71248
34.76,13570.27705,12865.58639
34.77,13572.33499,12867.45921
34.78,13574.39185,12869.33095
34.79,13576.44761,12871.20159
34.8,13578.50228,12873.07116
34.81,13580.55586,12874.93964
34.82,13582.60834,12876.80703
34.83,13584.65974,12878.67334
34.84,13586.71005,12880.53856
34.85,13588.75926,12882.4027
34.86,13590.80739,12884.26575
34.87,13592.85442,12886.12772
34.88,13594.90036,12887.9886
34.89,13596.94522,12889.8484
34.9,13598.98898,12891.70711
34.91,13601.03166,12893.56474
34.92,13603.07324,12895.42129
34.93,13605.11373,12897.27675
34.94,13607.15314,12899.13113
34.95,13609.19145,12900.98443
34.96,13611.22868,12902.83664
34.97,13613.26482,12904.68777
34.98,13615.29986,12906.53781
34.99,13617.33382,12908.38677
35,13619.36669,12910.23465
